step,upright,speed,reward,skill_name,fault_active,reconnect_active
399,0.9992,0.6187,0.4948,flat_walk_trot,False,False
400,0.9984,0.5101,0.496,flat_walk_trot,False,False
401,0.998,0.4478,0.4953,flat_walk_trot,False,False
402,0.9965,0.3501,0.4955,flat_walk_trot,False,False
403,0.9952,0.3764,0.4946,flat_walk_trot,False,False
404,0.9937,0.4027,0.4941,flat_walk_trot,False,False
405,0.9922,0.3846,0.4993,flat_walk_trot,False,False
406,0.9935,0.2018,0.5031,flat_walk_trot,False,False
407,0.9948,0.1628,0.5009,flat_walk_trot,False,False
408,0.9968,0.3117,0.5038,flat_walk_trot,False,False
409,0.9983,0.3857,0.501,flat_walk_trot,False,False
410,0.9994,0.455,0.4999,flat_walk_trot,False,False
411,1.0,0.497,0.5029,flat_walk_trot,False,False
412,0.9996,0.4965,0.5007,flat_walk_trot,False,False
413,0.9995,0.4473,0.5004,flat_walk_trot,False,False
414,0.9992,0.5858,0.5007,flat_walk_trot,False,False
415,0.9984,0.4832,0.4983,flat_walk_trot,False,False
416,0.9979,0.4147,0.4984,flat_walk_trot,False,False
417,0.9962,0.3354,0.4985,flat_walk_trot,False,False
418,0.9949,0.3761,0.498,flat_walk_trot,False,False
419,0.9933,0.4133,0.4979,flat_walk_trot,False,False
420,0.9925,0.3394,0.4986,flat_walk_trot,False,False
421,0.9934,0.1686,0.4989,flat_walk_trot,False,False
422,0.9945,0.1737,0.4995,flat_walk_trot,False,False
423,0.9964,0.3003,0.4999,flat_walk_trot,False,False
424,0.9979,0.3688,0.5002,flat_walk_trot,False,False
425,0.9992,0.4351,0.5003,flat_walk_trot,False,False
426,1.0,0.4773,0.5003,flat_walk_trot,False,False
427,0.9998,0.4896,0.5004,flat_walk_trot,False,False
428,0.9993,0.4306,0.4998,flat_walk_trot,False,False
429,0.9992,0.6078,0.4982,flat_walk_trot,False,False
430,0.9983,0.5098,0.4982,flat_walk_trot,False,False
431,0.9978,0.4577,0.4983,flat_walk_trot,False,False
432,0.9963,0.3505,0.4978,flat_walk_trot,False,False
433,0.9949,0.3725,0.497,flat_walk_trot,False,False
434,0.9935,0.4024,0.4966,flat_walk_trot,False,False
435,0.9922,0.3542,0.5037,flat_walk_trot,False,False
436,0.9935,0.1948,0.5095,flat_walk_trot,False,False
437,0.9948,0.1768,0.5023,flat_walk_trot,False,False
438,0.9967,0.3189,0.5014,flat_walk_trot,False,False
439,0.9982,0.3888,0.5041,flat_walk_trot,False,False
440,0.9994,0.4545,0.5,flat_walk_trot,False,False
441,1.0,0.498,0.5019,flat_walk_trot,False,False
442,0.9996,0.497,0.5033,flat_walk_trot,False,False
443,0.9995,0.457,0.5047,flat_walk_trot,False,False
444,0.9992,0.5982,0.5113,flat_walk_trot,False,False
445,0.9985,0.4936,0.5086,flat_walk_trot,False,False
446,0.998,0.419,0.5075,flat_walk_trot,False,False
447,0.9964,0.3385,0.507,flat_walk_trot,False,False
448,0.9952,0.3703,0.507,flat_walk_trot,False,False
449,0.9936,0.402,0.5053,flat_walk_trot,False,False
450,0.9924,0.3537,0.4955,flat_walk_trot,False,False
451,0.9936,0.1744,0.4904,flat_walk_trot,False,False
452,0.9947,0.1732,0.4958,flat_walk_trot,False,False
453,0.9967,0.3158,0.4932,flat_walk_trot,False,False
454,0.9981,0.385,0.4972,flat_walk_trot,False,False
455,0.9993,0.4468,0.4994,flat_walk_trot,False,False
456,1.0,0.4902,0.4961,flat_walk_trot,False,False
