method,step,speed,upright,fault_active,reconnect_active
HERA,713,0.0726,1.0,True,True
HERA,714,0.0793,1.0,True,True
HERA,715,0.0581,1.0,True,True
HERA,716,0.0955,1.0,True,True
HERA,717,0.0839,1.0,True,True
HERA,718,0.0648,1.0,True,True
HERA,719,0.0718,1.0,True,True
HERA,720,0.0589,1.0,True,True
HERA,721,0.0403,1.0,True,True
HERA,722,0.0327,1.0,True,True
HERA,723,0.0277,1.0,True,True
HERA,724,0.017,1.0,True,True
HERA,725,0.0102,1.0,True,True
HERA,726,0.0099,1.0,True,True
HERA,727,0.008,1.0,True,True
HERA,728,0.005,1.0,True,True
HERA,729,0.0063,1.0,True,True
HERA,730,0.009,1.0,True,True
HERA,731,0.0096,1.0,True,True
HERA,732,0.0108,1.0,True,True
HERA,733,0.014,1.0,True,True
HERA,734,0.0161,1.0,True,True
HERA,735,0.0167,1.0,True,True
HERA,736,0.0182,1.0,True,True
HERA,737,0.0196,1.0,True,True
HERA,738,0.0197,1.0,True,True
HERA,739,0.0193,1.0,True,True
HERA,740,0.0193,1.0,True,True
HERA,741,0.0187,1.0,True,True
HERA,742,0.0174,1.0,True,True
HERA,743,0.0163,1.0,True,True
HERA,744,0.0152,1.0,True,True
HERA,745,0.0138,1.0,True,True
HERA,746,0.0123,1.0,True,True
HERA,747,0.0111,1.0,True,True
HERA,748,0.01,1.0,True,True
HERA,749,0.0088,1.0,True,True
HERA,750,0.0078,1.0,True,True
HERA,751,0.0071,1.0,True,True
HERA,752,0.0064,1.0,True,True
HERA,753,0.0057,1.0,True,True
HERA,754,0.0053,1.0,True,True
HERA,755,0.005,1.0,True,True
HERA,756,0.0047,1.0,True,True
HERA,757,0.0045,1.0,True,True
HERA,758,0.0044,1.0,True,True
HERA,759,0.0043,1.0,True,True
HERA,760,0.0042,1.0,True,True
HERA,761,0.0041,1.0,True,True
HERA,762,0.004,1.0,True,True
HERA,763,0.0039,1.0,True,True
HERA,764,0.0038,1.0,True,True
HERA,765,0.0037,1.0,True,True
HERA,766,0.0035,1.0,True,True
HERA,767,0.0033,1.0,True,True
HERA,768,0.0032,1.0,True,True
HERA,769,0.003,1.0,True,True
HERA,770,0.0028,1.0,True,True
HERA,771,0.0026,1.0,True,True
HERA,772,0.0024,1.0,True,True
HERA,773,0.0023,1.0,True,True
HERA,774,0.0021,1.0,True,True
HERA,775,0.0019,1.0,True,True
HERA,776,0.0018,1.0,True,True
HERA,777,0.0017,1.0,True,True
HERA,778,0.0015,1.0,True,True
HERA,779,0.0014,1.0,True,True
HERA,780,0.0013,1.0,True,True
HERA,781,0.0013,1.0,True,True
HERA,782,0.0012,1.0,True,True
HERA,783,0.0011,1.0,True,True
HERA,784,0.0011,1.0,True,True
HERA,785,0.001,1.0,True,True
HERA,786,0.001,1.0,True,True
HERA,787,0.0009,1.0,True,True
HERA,788,0.0009,1.0,True,True
HERA,789,0.0008,1.0,True,True
HERA,790,0.0008,1.0,True,True
HERA,791,0.0008,1.0,True,True
HERA,792,0.0007,1.0,True,True
HERA,793,0.0007,1.0,True,True
HERA,794,0.0006,1.0,True,True
HERA,795,0.0006,1.0,True,True
HERA,796,0.0006,1.0,True,True
HERA,797,0.0005,1.0,True,True
HERA,798,0.0005,1.0,True,True
HERA,799,0.0005,1.0,True,True
HERA,800,0.0004,1.0,True,True
HERA,801,0.0004,1.0,True,True
HERA,802,0.0004,1.0,True,True
HERA,803,0.0004,1.0,True,True
HERA,804,0.0003,1.0,True,True
HERA,805,0.0003,1.0,True,True
HERA,806,0.0003,1.0,True,True
HERA,807,0.0003,1.0,True,True
HERA,808,0.0003,1.0,True,True
HERA,809,0.0003,1.0,True,True
HERA,810,0.0002,1.0,True,True
HERA,811,0.0002,1.0,True,True
HERA,812,0.0002,1.0,True,True
HERA,813,0.0002,1.0,True,True
HERA,814,0.0002,1.0,True,True
HERA,815,0.0002,1.0,True,True
HERA,816,0.0002,1.0,True,True
HERA,817,0.0002,1.0,True,True
HERA,818,0.0002,1.0,True,True
HERA,819,0.0001,1.0,True,True
HERA,820,0.0001,1.0,True,True
HERA,821,0.0001,1.0,True,True
HERA,822,0.0001,1.0,True,True
HERA,823,0.0001,1.0,True,True
HERA,824,0.0001,1.0,True,True
HERA,825,0.0001,1.0,True,True
HERA,826,0.0001,1.0,True,True
HERA,827,0.0001,1.0,True,True
HERA,828,0.0001,1.0,True,True
HERA,829,0.0001,1.0,True,True
HERA,830,0.0001,1.0,True,True
HERA,831,0.0001,1.0,True,True
HERA,832,0.0001,1.0,True,True
HERA,833,0.0001,1.0,True,True
HERA,834,0.0001,1.0,True,True
HERA,835,0.0001,1.0,True,True
HERA,836,0.0001,1.0,True,True
HERA,837,0.0,1.0,True,True
HERA,838,0.0,1.0,True,True
HERA,839,0.0,1.0,True,True
HERA,840,0.0,1.0,True,True
HERA,841,0.0,1.0,True,True
HERA,842,0.0,1.0,True,True
HERA,843,0.0,1.0,True,True
HERA,844,0.0,1.0,True,True
HERA,845,0.0,1.0,True,True
HERA,846,0.0,1.0,True,True
HERA,847,0.0,1.0,True,True
HERA,848,0.0,1.0,True,True
HERA,849,0.0,1.0,True,True
HERA,850,0.0,1.0,True,True
HERA,851,0.0,1.0,True,True
HERA,852,0.0,1.0,True,True
HERA,853,0.0,1.0,True,True
HERA,854,0.0,1.0,True,True
HERA,855,0.0,1.0,True,True
HERA,856,0.0,1.0,True,True
HERA,857,0.0,1.0,True,True
HERA,858,0.0,1.0,True,True
HERA,859,0.0,1.0,True,True
HERA,860,0.0,1.0,True,True
HERA,861,0.0,1.0,True,True
HERA,862,0.0,1.0,True,True
HERA,863,0.0,1.0,True,True
HERA,864,0.0,1.0,True,True
HERA,865,0.0,1.0,True,True
HERA,866,0.0,1.0,True,True
HERA,867,0.0,1.0,True,True
HERA,868,0.0,1.0,True,True
HERA,869,0.0,1.0,True,True
HERA,870,0.0,1.0,True,True
HERA,871,0.0,1.0,True,True
HERA,872,0.0,1.0,True,True
HERA,873,0.0,1.0,True,True
HERA,874,0.0,1.0,True,True
HERA,875,0.0,1.0,True,True
HERA,876,0.0,1.0,True,True
HERA,877,0.0,1.0,True,True
HERA,878,0.0,1.0,True,True
HERA,879,0.0,1.0,True,True
HERA,880,0.0,1.0,True,True
HERA,881,0.0,1.0,True,True
HERA,882,0.0,1.0,True,True
HERA,883,0.0,1.0,True,True
HERA,884,0.0,1.0,True,True
HERA,885,0.0,1.0,True,True
HERA,886,0.0,1.0,True,True
HERA,887,0.0,1.0,True,True
HERA,888,0.0,1.0,True,True
HERA,889,0.0,1.0,True,True
HERA,890,0.0,1.0,True,True
HERA,891,0.0,1.0,True,True
HERA,892,0.0,1.0,True,True
HERA,893,0.0,1.0,True,True
HERA,894,0.0,1.0,True,True
HERA,895,0.0,1.0,True,True
HERA,896,0.0,1.0,True,True
HERA,897,0.0,1.0,True,True
HERA,898,0.0,1.0,True,True
HERA,899,0.0,1.0,True,True
HERA,900,0.0,1.0,True,True
HERA,901,0.0,1.0,True,True
HERA,902,0.0,1.0,True,True
HERA,903,0.0,1.0,True,True
HERA,904,0.0,1.0,True,True
HERA,905,0.0,1.0,True,True
HERA,906,0.0,1.0,True,True
HERA,907,0.0,1.0,True,True
HERA,908,0.0,1.0,True,True
HERA,909,0.0,1.0,True,True
HERA,910,0.0,1.0,True,True
HERA,911,0.0,1.0,True,True
HERA,912,0.0,1.0,True,True
HERA,913,0.0,1.0,True,True
HERA,914,0.0,1.0,True,True
HERA,915,0.0,1.0,True,True
HERA,916,0.0,1.0,True,True
HERA,917,0.0,1.0,True,True
HERA,918,0.0,1.0,True,True
HERA,919,0.0,1.0,True,True
HERA,920,0.0,1.0,True,True
HERA,921,0.0,1.0,True,True
HERA,922,0.0,1.0,True,True
HERA,923,0.0,1.0,True,True
HERA,924,0.0,1.0,True,True
HERA,925,0.0,1.0,True,True
HERA,926,0.0,1.0,True,True
HERA,927,0.0,1.0,True,True
HERA,928,0.0,1.0,True,True
HERA,929,0.0,1.0,True,True
HERA,930,0.0,1.0,True,True
HERA,931,0.0,1.0,True,True
HERA,932,0.0,1.0,True,True
HERA,933,0.0,1.0,True,True
HERA,934,0.0,1.0,True,True
HERA,935,0.0,1.0,True,True
HERA,936,0.0,1.0,True,True
HERA,937,0.0,1.0,True,True
HERA,938,0.0,1.0,True,True
HERA,939,0.0,1.0,True,True
HERA,940,0.0,1.0,True,True
HERA,941,0.0,1.0,True,True
HERA,942,0.0,1.0,True,True
HERA,943,0.0,1.0,True,True
HERA,944,0.0,1.0,True,True
HERA,945,0.0,1.0,True,True
HERA,946,0.0,1.0,True,True
HERA,947,0.0,1.0,True,True
HERA,948,0.0,1.0,True,True
HERA,949,0.0,1.0,True,True
HERA,950,0.0,1.0,True,True
HERA,951,0.0,1.0,True,True
HERA,952,0.0,1.0,True,True
HERA,953,0.0,1.0,True,True
HERA,954,0.0,1.0,True,True
HERA,955,0.0,1.0,True,True
HERA,956,0.0,1.0,True,True
HERA,957,0.0,1.0,True,True
HERA,958,0.0,1.0,True,True
HERA,959,0.0,1.0,True,True
HERA,960,0.0,1.0,True,True
HERA,961,0.0,1.0,True,True
HERA,962,0.0,1.0,True,True
HERA,963,0.0,1.0,True,True
HERA,964,0.0,1.0,True,True
HERA,965,0.0,1.0,True,True
HERA,966,0.0,1.0,True,True
HERA,967,0.0,1.0,True,True
HERA,968,0.0,1.0,True,True
HERA,969,0.0,1.0,True,True
HERA,970,0.0,1.0,True,True
HERA,971,0.0,1.0,True,True
HERA,972,0.0,1.0,True,True
HERA,973,0.0,1.0,True,True
HERA,974,0.0,1.0,True,True
HERA,975,0.0,1.0,True,True
HERA,976,0.0,1.0,True,True
HERA,977,0.0,1.0,True,True
HERA,978,0.0,1.0,True,True
HERA,979,0.0,1.0,True,True
HERA,980,0.0,1.0,True,True
HERA,981,0.0,1.0,True,True
HERA,982,0.0,1.0,True,True
HERA,983,0.0,1.0,True,True
HERA,984,0.0,1.0,True,True
HERA,985,0.0,1.0,True,True
HERA,986,0.0,1.0,True,True
HERA,987,0.0,1.0,True,True
HERA,988,0.0,1.0,True,True
HERA,989,0.0,1.0,True,True
HERA,990,0.0,1.0,True,True
HERA,991,0.0,1.0,True,True
HERA,992,0.0,1.0,True,True
HERA,993,0.0,1.0,True,True
HERA,994,0.0,1.0,True,True
HERA,995,0.0,1.0,True,True
HERA,996,0.0,1.0,True,True
HERA,997,0.0,1.0,True,True
HERA,998,0.0,1.0,True,True
HERA,999,0.0,1.0,True,True
HERA,1000,0.0,1.0,True,True
HERA,1001,0.0,1.0,True,True
HERA,1002,0.0,1.0,True,True
HERA,1003,0.0,1.0,True,True
HERA,1004,0.0,1.0,True,True
HERA,1005,0.0,1.0,True,True
HERA,1006,0.0,1.0,True,True
HERA,1007,0.0,1.0,True,True
HERA,1008,0.0,1.0,True,True
HERA,1009,0.0,1.0,True,True
HERA,1010,0.0,1.0,True,True
HERA,1011,0.0,1.0,True,True
HERA,1012,0.0,1.0,True,True
HERA,1013,0.0,1.0,True,True
HERA,1014,0.0,1.0,True,True
HERA,1015,0.0,1.0,True,True
HERA,1016,0.0,1.0,True,True
HERA,1017,0.0,1.0,True,True
HERA,1018,0.0,1.0,True,True
HERA,1019,0.0,1.0,True,True
HERA,1020,0.0,1.0,True,True
HERA,1021,0.0,1.0,True,True
HERA,1022,0.0,1.0,True,True
HERA,1023,0.0,1.0,True,True
HERA,1024,0.0,1.0,True,True
HERA,1025,0.0,1.0,True,True
HERA,1026,0.0,1.0,True,True
HERA,1027,0.0,1.0,True,True
HERA,1028,0.0,1.0,True,True
HERA,1029,0.0,1.0,True,True
HERA,1030,0.0,1.0,True,True
HERA,1031,0.0,1.0,True,True
HERA,1032,0.0,1.0,True,True
HERA,1033,0.0,1.0,True,True
HERA,1034,0.0,1.0,True,True
HERA,1035,0.0,1.0,True,True
HERA,1036,0.0,1.0,True,True
HERA,1037,0.0,1.0,True,True
HERA,1038,0.0,1.0,True,True
HERA,1039,0.0,1.0,True,True
HERA,1040,0.0,1.0,True,True
HERA,1041,0.0,1.0,True,True
HERA,1042,0.0,1.0,True,True
HERA,1043,0.0,1.0,True,True
HERA,1044,0.0,1.0,True,True
HERA,1045,0.0,1.0,True,True
HERA,1046,0.0,1.0,True,True
HERA,1047,0.0,1.0,True,True
HERA,1048,0.0,1.0,True,True
HERA,1049,0.0,1.0,True,True
HERA,1050,0.0,1.0,True,True
HERA,1051,0.0,1.0,True,True
HERA,1052,0.0,1.0,True,True
HERA,1053,0.0,1.0,True,True
HERA,1054,0.0,1.0,True,True
HERA,1055,0.0,1.0,True,True
HERA,1056,0.0,1.0,True,True
HERA,1057,0.0,1.0,True,True
HERA,1058,0.0,1.0,True,True
HERA,1059,0.0,1.0,True,True
HERA,1060,0.0,1.0,True,True
HERA,1061,0.0,1.0,True,True
HERA,1062,0.0,1.0,True,True
HERA,1063,0.0,1.0,True,True
HERA,1064,0.0,1.0,True,True
HERA,1065,0.0,1.0,True,True
HERA,1066,0.0,1.0,True,True
HERA,1067,0.0,1.0,True,True
HERA,1068,0.0,1.0,True,True
HERA,1069,0.0,1.0,True,True
HERA,1070,0.0,1.0,True,True
HERA,1071,0.0,1.0,True,True
HERA,1072,0.0,1.0,True,True
HERA,1073,0.0,1.0,True,True
HERA,1074,0.0,1.0,True,True
HERA,1075,0.0,1.0,True,True
HERA,1076,0.0,1.0,True,True
HERA,1077,0.0,1.0,True,True
HERA,1078,0.0,1.0,True,True
HERA,1079,0.0,1.0,True,True
HERA,1080,0.0,1.0,True,True
HERA,1081,0.0,1.0,True,True
HERA,1082,0.0,1.0,True,True
HERA,1083,0.0,1.0,True,True
HERA,1084,0.0,1.0,True,True
HERA,1085,0.0,1.0,True,True
HERA,1086,0.0,1.0,True,True
HERA,1087,0.0,1.0,True,True
HERA,1088,0.0,1.0,True,True
HERA,1089,0.0,1.0,True,True
HERA,1090,0.0,1.0,True,True
HERA,1091,0.0,1.0,True,True
HERA,1092,0.0,1.0,True,True
HERA,1093,0.0,1.0,True,True
HERA,1094,0.0,1.0,True,True
HERA,1095,0.0,1.0,True,True
HERA,1096,0.0,1.0,True,True
HERA,1097,0.0,1.0,True,True
HERA,1098,0.0,1.0,True,True
HERA,1099,0.0,1.0,True,True
HERA,1100,0.0,1.0,True,True
HERA,1101,0.0,1.0,True,True
HERA,1102,0.0,1.0,True,True
HERA,1103,0.0,1.0,True,True
HERA,1104,0.0,1.0,True,True
HERA,1105,0.0,1.0,True,True
HERA,1106,0.0,1.0,True,True
HERA,1107,0.0,1.0,True,True
HERA,1108,0.0,1.0,True,True
HERA,1109,0.0,1.0,True,True
HERA,1110,0.0,1.0,True,True
HERA,1111,0.0,1.0,True,True
HERA,1112,0.0,1.0,True,True
HERA,1113,0.0,1.0,True,True
HERA,1114,0.0,1.0,True,True
HERA,1115,0.0,1.0,True,True
HERA,1116,0.0,1.0,True,True
HERA,1117,0.0,1.0,True,True
HERA,1118,0.0,1.0,True,True
HERA,1119,0.0,1.0,True,True
HERA,1120,0.0,1.0,True,True
HERA,1121,0.0,1.0,True,True
HERA,1122,0.0,1.0,True,True
HERA,1123,0.0,1.0,True,True
HERA,1124,0.0,1.0,True,True
HERA,1125,0.0,1.0,True,True
HERA,1126,0.0,1.0,True,True
HERA,1127,0.0,1.0,True,True
HERA,1128,0.0,1.0,True,True
HERA,1129,0.0,1.0,True,True
HERA,1130,0.0,1.0,True,True
HERA,1131,0.0,1.0,True,True
HERA,1132,0.0,1.0,True,True
HERA,1133,0.0,1.0,True,True
HERA,1134,0.0,1.0,True,True
HERA,1135,0.0,1.0,True,True
HERA,1136,0.0,1.0,True,True
HERA,1137,0.0,1.0,True,True
HERA,1138,0.0,1.0,True,True
HERA,1139,0.0,1.0,True,True
HERA,1140,0.0,1.0,True,True
HERA,1141,0.0,1.0,True,True
HERA,1142,0.0,1.0,True,True
HERA,1143,0.0,1.0,True,True
HERA,1144,0.0,1.0,True,True
HERA,1145,0.0,1.0,True,True
HERA,1146,0.0,1.0,True,True
HERA,1147,0.0,1.0,True,True
HERA,1148,0.0,1.0,True,True
HERA,1149,0.0,1.0,True,True
HERA,1150,0.0,1.0,True,True
HERA,1151,0.0,1.0,True,True
HERA,1152,0.0,1.0,True,True
HERA,1153,0.0,1.0,True,True
HERA,1154,0.0,1.0,True,True
HERA,1155,0.0,1.0,True,True
HERA,1156,0.0,1.0,True,True
HERA,1157,0.0,1.0,True,True
HERA,1158,0.0,1.0,True,True
HERA,1159,0.0,1.0,True,True
HERA,1160,0.0,1.0,True,True
HERA,1161,0.0,1.0,True,True
HERA,1162,0.0,1.0,True,True
HERA,1163,0.0,1.0,True,True
HERA,1164,0.0,1.0,True,True
HERA,1165,0.0,1.0,True,True
HERA,1166,0.0,1.0,True,True
HERA,1167,0.0,1.0,True,True
HERA,1168,0.0,1.0,True,True
HERA,1169,0.0,1.0,True,True
HERA,1170,0.0,1.0,True,True
HERA,1171,0.0,1.0,True,True
HERA,1172,0.0,1.0,True,True
HERA,1173,0.0,1.0,True,True
HERA,1174,0.0,1.0,True,True
HERA,1175,0.0,1.0,True,True
HERA,1176,0.0,1.0,True,True
HERA,1177,0.0,1.0,True,True
HERA,1178,0.0,1.0,True,True
HERA,1179,0.0,1.0,True,True
HERA,1180,0.0,1.0,True,True
HERA,1181,0.0,1.0,True,True
HERA,1182,0.0,1.0,True,True
HERA,1183,0.0,1.0,True,True
HERA,1184,0.0,1.0,True,True
HERA,1185,0.0,1.0,True,True
HERA,1186,0.0,1.0,True,True
HERA,1187,0.0,1.0,True,True
HERA,1188,0.0,1.0,True,True
HERA,1189,0.0,1.0,True,True
HERA,1190,0.0,1.0,True,True
HERA,1191,0.0,1.0,True,True
HERA,1192,0.0,1.0,True,True
HERA,1193,0.0,1.0,True,True
HERA,1194,0.0,1.0,True,True
HERA,1195,0.0,1.0,True,True
HERA,1196,0.0,1.0,True,True
HERA,1197,0.0,1.0,True,True
HERA,1198,0.0,1.0,True,True
HERA,1199,0.0,1.0,True,True
HERA,1200,0.0,1.0,True,True
HERA,1201,0.0,1.0,True,True
HERA,1202,0.0,1.0,True,True
HERA,1203,0.0,1.0,True,True
HERA,1204,0.0,1.0,True,True
HERA,1205,0.0,1.0,True,True
HERA,1206,0.0,1.0,True,True
HERA,1207,0.0,1.0,True,True
HERA,1208,0.0,1.0,True,True
HERA,1209,0.0,1.0,True,True
HERA,1210,0.0,1.0,True,True
HERA,1211,0.0,1.0,True,True
HERA,1212,0.0,1.0,True,True
HERA,1213,0.0,1.0,True,True
HERA,1214,0.0,1.0,True,True
HERA,1215,0.0,1.0,True,True
HERA,1216,0.0,1.0,True,True
HERA,1217,0.0,1.0,True,True
HERA,1218,0.0,1.0,True,True
HERA,1219,0.0,1.0,True,True
HERA,1220,0.0,1.0,True,True
HERA,1221,0.0,1.0,True,True
HERA,1222,0.0,1.0,True,True
HERA,1223,0.0,1.0,True,True
HERA,1224,0.0,1.0,True,True
HERA,1225,0.0,1.0,True,True
HERA,1226,0.0,1.0,True,True
HERA,1227,0.0,1.0,True,True
HERA,1228,0.0,1.0,True,True
HERA,1229,0.0,1.0,True,True
HERA,1230,0.0,1.0,True,True
HERA,1231,0.0,1.0,True,True
HERA,1232,0.0,1.0,True,True
HERA,1233,0.0,1.0,True,True
HERA,1234,0.0,1.0,True,True
HERA,1235,0.0,1.0,True,True
HERA,1236,0.0,1.0,True,True
HERA,1237,0.0,1.0,True,True
HERA,1238,0.0,1.0,True,True
HERA,1239,0.0,1.0,True,True
HERA,1240,0.0,1.0,True,True
HERA,1241,0.0,1.0,True,True
HERA,1242,0.0,1.0,True,True
HERA,1243,0.0,1.0,True,True
HERA,1244,0.0,1.0,True,True
HERA,1245,0.0,1.0,True,True
HERA,1246,0.0,1.0,True,True
HERA,1247,0.0,1.0,True,True
HERA,1248,0.0,1.0,True,True
HERA,1249,0.0,1.0,True,True
HERA,1250,0.0,1.0,True,True
HERA,1251,0.0,1.0,True,True
HERA,1252,0.0,1.0,True,True
HERA,1253,0.0,1.0,True,True
HERA,1254,0.0,1.0,True,True
HERA,1255,0.0,1.0,True,True
HERA,1256,0.0,1.0,True,True
HERA,1257,0.0,1.0,True,True
HERA,1258,0.0,1.0,True,True
HERA,1259,0.0,1.0,True,True
HERA,1260,0.0,1.0,True,True
HERA,1261,0.0,1.0,True,True
HERA,1262,0.0,1.0,True,True
HERA,1263,0.0,1.0,True,True
HERA,1264,0.0,1.0,True,True
HERA,1265,0.0,1.0,True,True
HERA,1266,0.0,1.0,True,True
HERA,1267,0.0,1.0,True,True
HERA,1268,0.0,1.0,True,True
HERA,1269,0.0,1.0,True,True
HERA,1270,0.0,1.0,True,True
HERA,1271,0.0,1.0,True,True
HERA,1272,0.0,1.0,True,True
HERA,1273,0.0,1.0,True,True
HERA,1274,0.0,1.0,True,True
HERA,1275,0.0,1.0,True,True
HERA,1276,0.0,1.0,True,True
HERA,1277,0.0,1.0,True,True
HERA,1278,0.0,1.0,True,True
HERA,1279,0.0,1.0,True,True
HERA,1280,0.0,1.0,True,True
HERA,1281,0.0,1.0,True,True
HERA,1282,0.0,1.0,True,True
HERA,1283,0.0,1.0,True,True
HERA,1284,0.0,1.0,True,True
HERA,1285,0.0,1.0,True,True
HERA,1286,0.0,1.0,True,True
HERA,1287,0.0,1.0,True,True
HERA,1288,0.0,1.0,True,True
HERA,1289,0.0,1.0,True,True
HERA,1290,0.0,1.0,True,True
HERA,1291,0.0,1.0,True,True
HERA,1292,0.0,1.0,True,True
HERA,1293,0.0,1.0,True,True
HERA,1294,0.0,1.0,True,True
HERA,1295,0.0,1.0,True,True
HERA,1296,0.0,1.0,True,True
HERA,1297,0.0,1.0,True,True
HERA,1298,0.0,1.0,True,True
HERA,1299,0.0,1.0,True,True
HERA,1300,0.0,1.0,True,True
HERA,1301,0.0,1.0,True,True
HERA,1302,0.0,1.0,True,True
HERA,1303,0.0,1.0,True,True
HERA,1304,0.0,1.0,True,True
HERA,1305,0.0,1.0,True,True
HERA,1306,0.0,1.0,True,True
HERA,1307,0.0,1.0,True,True
HERA,1308,0.0,1.0,True,True
HERA,1309,0.0,1.0,True,True
HERA,1310,0.0,1.0,True,True
HERA,1311,0.0,1.0,True,True
HERA,1312,0.0,1.0,True,True
HERA,1313,0.0,1.0,True,True
HERA,1314,0.0,1.0,True,True
HERA,1315,0.0,1.0,True,True
HERA,1316,0.0,1.0,True,True
HERA,1317,0.0,1.0,True,True
HERA,1318,0.0,1.0,True,True
HERA,1319,0.0,1.0,True,True
HERA,1320,0.0,1.0,True,True
HERA,1321,0.0,1.0,True,True
HERA,1322,0.0,1.0,True,True
HERA,1323,0.0,1.0,True,True
HERA,1324,0.0,1.0,True,True
HERA,1325,0.0,1.0,True,True
HERA,1326,0.0,1.0,True,True
HERA,1327,0.0,1.0,True,True
HERA,1328,0.0,1.0,True,True
HERA,1329,0.0,1.0,True,True
HERA,1330,0.0,1.0,True,True
HERA,1331,0.0,1.0,True,True
HERA,1332,0.0,1.0,True,True
HERA,1333,0.0,1.0,True,True
HERA,1334,0.0,1.0,True,True
HERA,1335,0.0,1.0,True,True
HERA,1336,0.0,1.0,True,True
HERA,1337,0.0,1.0,True,True
HERA,1338,0.0,1.0,True,True
HERA,1339,0.0,1.0,True,True
HERA,1340,0.0,1.0,True,True
HERA,1341,0.0,1.0,True,True
HERA,1342,0.0,1.0,True,True
HERA,1343,0.0,1.0,True,True
HERA,1344,0.0,1.0,True,True
HERA,1345,0.0,1.0,True,True
HERA,1346,0.0,1.0,True,True
HERA,1347,0.0,1.0,True,True
HERA,1348,0.0,1.0,True,True
HERA,1349,0.0,1.0,True,True
HERA,1350,0.0,1.0,True,True
HERA,1351,0.0,1.0,True,True
HERA,1352,0.0,1.0,True,True
HERA,1353,0.0,1.0,True,True
HERA,1354,0.0,1.0,True,True
HERA,1355,0.0,1.0,True,True
HERA,1356,0.0,1.0,True,True
HERA,1357,0.0,1.0,True,True
HERA,1358,0.0,1.0,True,True
HERA,1359,0.0,1.0,True,True
HERA,1360,0.0,1.0,True,True
HERA,1361,0.0,1.0,True,True
HERA,1362,0.0,1.0,True,True
HERA,1363,0.0,1.0,True,True
HERA,1364,0.0,1.0,True,True
HERA,1365,0.0,1.0,True,True
HERA,1366,0.0,1.0,True,True
HERA,1367,0.0,1.0,True,True
HERA,1368,0.0,1.0,True,True
HERA,1369,0.0,1.0,True,True
HERA,1370,0.0,1.0,True,True
HERA,1371,0.0,1.0,True,True
HERA,1372,0.0,1.0,True,True
HERA,1373,0.0,1.0,True,True
HERA,1374,0.0,1.0,True,True
HERA,1375,0.0,1.0,True,True
HERA,1376,0.0,1.0,True,True
HERA,1377,0.0,1.0,True,True
HERA,1378,0.0,1.0,True,True
HERA,1379,0.0,1.0,True,True
HERA,1380,0.0,1.0,True,True
HERA,1381,0.0,1.0,True,True
HERA,1382,0.0,1.0,True,True
HERA,1383,0.0,1.0,True,True
HERA,1384,0.0,1.0,True,True
HERA,1385,0.0,1.0,True,True
HERA,1386,0.0,1.0,True,True
HERA,1387,0.0,1.0,True,True
HERA,1388,0.0,1.0,True,True
HERA,1389,0.0,1.0,True,True
HERA,1390,0.0,1.0,True,True
HERA,1391,0.0,1.0,True,True
HERA,1392,0.0,1.0,True,True
HERA,1393,0.0,1.0,True,True
HERA,1394,0.0,1.0,True,True
HERA,1395,0.0,1.0,True,True
HERA,1396,0.0,1.0,True,True
HERA,1397,0.0,1.0,True,True
HERA,1398,0.0,1.0,True,True
HERA,1399,0.0,1.0,True,True
HERA,1400,0.0061,1.0,True,True
HERA,1401,0.0357,1.0,True,True
HERA,1402,0.0812,1.0,True,True
HERA,1403,0.1113,1.0,True,True
HERA,1404,0.1253,1.0,True,True
HERA,1405,0.1408,1.0,True,True
HERA,1406,0.0907,1.0,True,True
HERA,1407,0.1198,1.0,True,True
HERA,1408,0.0467,1.0,True,True
HERA,1409,0.0522,1.0,True,True
HERA,1410,0.0405,1.0,True,True
HERA,1411,0.0313,1.0,True,True
HERA,1412,0.0083,1.0,True,True
HERA,1413,0.0726,1.0,True,True
HERA,1414,0.0793,1.0,True,True
HERA,1415,0.0581,1.0,True,True
HERA,1416,0.0955,1.0,True,True
